%CC,10675,38704
%D3,15646,1035987
%CC,41684,128930
%CF,11926,43313
%D3,15768,99077
%D3,15768,59005
%CC,34511,114241
%D3,15783,59023
%D3,15783,59022
%D3,15783,59023
%DF,17920,67966
%CC,23253,87144
%CC,34587,114369
%DF,22760,85771
%C2,1011673,1034930
%D3,5936,1017015
%D2,26439,96101
%CC,34687,114565
%CC,34687,38126
%D3,5936,99977
%C2,28574,1001723
%CC,34687,38126
%D2,15448,57802
%CF,12558,46103
%DF,17920,67978
%DF,17920,67973
%C2,3531,86816
%CC,1003457,1011184
%C2,24265,130516
%C2,4290,12777
%C2,24265,130508
%C2,1003262,1010452
%C2,4058,11852
%C2,3605,10353
%C2,30741,106425
%C2,3605,10309
%C2,1008186,1026172
%DF,17920,67995
M,33013,111509
%CC,26528,96375
%CF,45419,135541
%C2,3605,10310
%DF,17920,67994
%CC,10377,37532
%C2,3548,10115
%C2,3548,10116
%CC,11238,40557
%CC,11238,40556
%CC,11238,40561
%CC,11238,40560
%C2,1009010,1028443
%C2,26915,97816
%CF,12737,2820
%C2,3992,11602
%C2,3712,10759
%C2,29327,1029440
%C2,4154,12160
%C2,4141,12087
%CF,12737,2821
%C2,3886,99264
%C2,4132,1006872
%C2,4132,110901
M,1002273,1007157
%CF,1000056,1011517
%CF,12189,44382
%CF,1009691,1030849
%CC,10196,36787
%C2,1000277,1013307
%C2,1000449,1001505
%C2,1007667,1038859
%C2,3907,11397
%C2,1005206,1017063
%C2,30711,106612
%C2,3664,10593
%C2,3663,10547
%DF,17965,111192
%DF,17965,111176
%C2,4084,1011202
%C2,4084,11919
%C2,3579,106262
%CF,12088,43951
%CC,29308,103377
%C2,3793,1037285
%CF,12750,46961
%C2,3817,86933
%C2,3817,86990
%CF,1007328,1039652
%CF,1007328,1024091
%C2,3817,86979
%C2,3817,86982
%C2,3817,86986
%C2,3817,86988
%DF,18006,68385
%CF,1007328,1029894
%CF,45380,135509
%CF,12705,46834
%DF,18006,68389
%C2,3817,86932
%CC,29061,102646
%C2,4316,12873
%C2,50817,147236
%C2,30691,106539
%C2,30691,134047
%C2,3896,11373
%CC,11050,39956
%C2,3896,11360
%C2,3896,11361
%C2,3754,10847
%C2,51700,1028266
%CF,12492,45806
%CC,11091,40149
%C2,1012104,1035994
%CF,42249,130328
%C2,4253,69635
%C2,4253,69633
%C2,4253,12660
%C2,4253,12667
%C2,4253,12668
%C2,4253,12661
%C2,4253,1004143
%CC,10081,115184
%C2,4253,12659
%C2,4253,12668
%C2,4253,12659
%C2,4253,12657
%C2,4233,1019176
%C2,4233,1019185
%C2,4233,1019178
%C2,4233,83526
%C2,4233,12503
%CF,12041,43684
%C2,4233,12503
%C2,4233,73736
%C2,4233,1019183
%C2,4253,12674
%C2,4233,75196
%C2,28073,1001874
%C2,28073,1000971
%C2,28073,1039066
%CF,11927,43326
%CF,11927,43328
%CF,11927,43318
%CF,11927,97235
%CC,11178,1007450
%CF,11927,126374
%CF,12130,44123
%CC,11137,40279
%CC,11137,94834
%CC,11137,94644
%C2,1002629,1008144
%C2,52095,150273
%C2,1002629,1008144
%C2,19360,1003248
%C2,19360,1014979
%C2,19360,71441
%C2,19360,129223
%C2,4045,11782
%CF,1004254,1030160
%CF,1004254,1016552
%C2,4034,11746
%C2,4045,11782
%CC,26431,37063
%CF,12521,45958
M,22410,84894
%CC,10185,36762
%C2,43147,131628
%CF,51045,147666
%CF,18602,128041
%D3,6434,58095
%C2,30793,106540
%CC,10675,38737
%C2,1008981,1028387
%C2,1008981,1028386
%CC,10675,38733
%DF,18000,1027112
%CC,10372,37520
%CF,12016,43627
%CF,12389,45416
%DF,37862,1020155
%CC,1012894,1038068
%CF,12494,45824
%CF,6951,1032081
%CF,6951,1032079
%C2,50878,1001257
%CF,6951,1019371
%CF,6951,93621
%C2,50878,147318
%CC,11076,40017
%CC,11076,88553
%C2,3658,10541
%C2,44247,133213
%CC,1171,37262
%CC,34636,114467
%CC,10513,1030817
%CC,10605,38381
%C2,3541,10106
%C2,3541,10110
%C2,3541,10106
%C2,3541,102116
%C2,3541,1023930
%CC,11076,40029
%CF,2459,5275
%CC,1171,1024981
%CF,2459,43578
%CF,2459,43568
%CF,2459,43553
%CC,10222,1028794
M,1002272,1007156
V,3612,72139
%CC,10222,1002064
%CC,1012464,1040011
%CC,1012464,1040011
%CF,22379,86913
%CF,34133,113422
%CF,12640,46427
%CF,12084,43868
%CF,1004229,1013649
%CF,1004229,1013649
%CC,10784,39044
%CC,20754,78945
%CC,10824,39150
%CC,1011766,1035146
%CF,26819,103198
%CF,12716,46866
%CF,12396,45470
%CC,10775,1038424
M,21197,80585
%CC,23312,88561
%CC,10206,36828
%CC,10206,36829
%CC,10206,36830
%D2,1003463,56569
%D2,1003463,89851
%D2,1003463,56565
%CC,10509,38107
%D2,1003463,56582
%D2,1003463,56567
%C1,1004503,1014581
%C1,3423,9711
%C1,3386,9506
%C1,19657,72620
%C1,3094,7843
%C1,22784,85850
%C1,25243,105972
%C1,3372,9402
%C1,44468,1000979
%C1,3094,7838
%C1,25158,1020611
%C1,25158,1012961
%C1,25158,1025531
%C1,3094,7833
%C1,25243,1019749
%C1,3094,7853
%C1,3371,9396
%C1,39684,146166
%C1,3379,9438
%C1,3379,9440
%C1,3133,86037
%C1,3133,8048
%C1,3133,8091
%C1,3133,130664
%C1,3098,1026449
%C1,3133,8067
%C1,3133,8041
%C1,3133,8079
%C1,26224,1008178
%C1,3133,8046
%C1,3049,7595
%C1,3049,7580
%C1,3049,100570
%C1,3049,7672
%C1,3049,7686
%C1,1004450,6101
%C1,1004450,6104
%C1,1004450,6105
%C1,1004450,1023700
%C1,1005115,7168
%C1,1005115,7180
%C1,2149,4304
%C1,1000312,1009353
%C1,1005115,7147
%C1,3026,1032801
%C1,3133,8056
%C1,2045,134218
%C1,3133,8034
%C1,3049,7616
%C1,2149,95005
%C1,2149,95005
%C1,1007559,1024424
%C1,1000008,1000033
%C1,1005115,7146
%C1,23291,87218
%C1,3049,1036440
%C1,3133,8040
%C1,29572,108968
%C1,3133,8022
%C1,27469,126186
%C1,1009509,1029714
%C1,2043,90349
%C1,3133,8075
%C1,2043,81560
%C1,25243,1019745
%C1,25243,1019747
%C1,3372,9410
%C1,3386,92386
%C1,3371,9398
%C1,3094,7819
%C1,3372,9413
%C1,22643,85606
%C1,43633,132407
%C1,3117,7949
%C1,3117,7952
%C1,3117,71655
%C1,3117,7949
%C1,40866,126875
%C1,30251,105561
%C1,1006395,1028246
%C1,2769,6611
%C1,2769,6593
%C1,2769,6644
%C1,2769,6630
%C1,2769,6631
%C1,2769,6591
%C1,2769,6625
%C1,27849,99614
%C1,2769,6644
%C1,2678,6146
%C1,2678,1004451
%C1,42590,131163
%C1,1000666,1002482
%C1,1011022,1033430
%C1,2198,4454
%C1,2109,4211
%C1,1004717,1015259
%C1,18779,1027965
%C1,1005115,76183
%C1,2769,6643
%C1,2002,3854
%C1,2198,4457
%C1,2198,4438
%C1,3117,144312
%C1,2678,6146
%C1,2678,6150
%C1,2969,150164
%C1,1999,3848
%C1,2769,6608
%C1,1000008,1000033
%C1,1004450,1023699
%C1,30261,105572
%C1,1004450,1023698
%C1,3049,7652
%C1,3133,7991
%C1,3098,7861
%C1,3098,1026462
%C1,3049,100174
%C1,3133,7991
%C1,3133,8089
%C1,48286,141487
%C1,3133,8010
%C1,3133,8068
%C1,3382,1014520
%C1,1011573,1034703
%C1,25243,92608
%C1,25243,105743
%C1,3094,7839
%C1,3372,144536
%C1,3094,7840
%C1,3094,7834
%C1,50552,151032
%C1,3386,92386
%C1,3372,1012398
%C1,22548,9781
%C1,3371,9400
%C1,24108,89548
%C1,3476,75202
%C1,30315,105648
%C1,3333,9072
%C1,3333,8987
%C1,3333,8990
%C1,3333,9038
%C1,3333,9039
%C1,3333,9062
%C1,3333,9003
%C1,3333,9003
%C1,3333,9076
%C1,3333,8961
%C1,3333,8994
%C1,3333,8963
%C1,3333,8991
%C1,3333,9053
%C1,3333,8967
%C1,3333,9031
%C1,3183,1031555
%C1,3178,1018339
%C1,3333,8982
%C1,50354,142512
%C1,50354,146046
%C1,29177,103014
%C1,1004378,1014114
%C1,49975,145073
%C1,20172,75198
%C1,25028,92156
%C1,2872,6977
%C1,2884,7023
%C1,2884,7026
%C1,2767,6582
%C1,51819,149681
%C1,29180,103023
%C1,29180,103022
%C1,42169,130273
%C1,29180,103027
%C1,29180,103026
%C1,2133,101855
%C1,3333,96347
%C1,3099,136175
%C1,49242,1027601
%C1,2872,6978
%C1,2884,7025
%C1,29180,103021
%C1,2388,105932
%C1,1006516,1021186
%C1,22870,86130
%C1,24963,73602
%C1,2002,3854
%C1,3333,9071
%C1,1999,3848
%C1,3333,8971
%C1,3333,8959
%C1,2678,6172
%C1,1011978,1035697
%C1,2769,6601
%C1,3003,7426
%C1,2769,6638
%C1,2969,7303
%C1,1006395,1028246
%C1,2769,6607
%C1,2769,6617
%C1,3049,7686
%C1,2295,4758
%C1,30261,105574
%C1,3026,7501
%C1,1003589,1011575
%C1,3049,7607
%C1,1005858,1019244
%C1,3049,7611
%C1,1000346,1008582
%C1,1005858,1019247
%C1,2689,6205
%C1,2689,6208
%C1,2254,84700
%C1,50552,1001072
%C1,3423,9711
%C1,22548,9773
%C1,3371,9399
%C1,1006986,1000638
%C1,3465,9907
%C1,23777,88481
%C1,3351,9267
%C1,23777,88556
%C1,3465,9908
%C1,3351,9332
%C1,26966,97548
%C1,3110,7912
%C1,3110,7884
%C1,3110,7886
%C1,3110,7893
%C1,3110,7895
%C1,3110,7887
%C1,3110,7888
%C1,3110,7890
%C1,49492,144130
%C1,1012715,1037622
%C1,3110,7902
%C1,30528,106029
%C1,19603,79304
%C1,3022,90591
%C1,2908,105999
%C1,2908,105999
%C1,3022,1010162
%C1,3022,1002069
%C1,30512,105628
%C1,27913,100253
%C1,2855,6937
%C1,2855,6942
%C1,2855,6938
%C1,2855,6939
%C1,41906,129623
%C1,1012944,1038237
%C1,1002522,1007888
%C1,2615,5790
%C1,2566,5669
%C1,30271,105605
%C1,30271,115666
%C1,2369,4993
%C1,2271,4681
%C1,2369,101518
%C1,2369,1019735
%C1,2369,4993
%C1,2271,4681
%C1,3110,7909
%C1,3333,9005
%C1,42453,130802
%C1,2369,148630
%C1,1003625,1019889
%C1,2271,4680
%C1,1006542,1021247
%C1,21914,83844
%C1,3178,8319
%C1,3099,7870
%C1,3333,8993
%C1,1004671,1015174
%C1,3333,8966
%C1,3333,9013
%C1,1999,3849
%C1,1999,3847
%C1,2198,4472
%C1,3333,9031
%C1,46336,137093
%C1,1008197,1026224
%C1,2198,4445
%C1,2198,1019067
%C1,1010067,1031174
%C1,2198,4437
%C1,1008197,1026224
%C1,1005526,1018006
%C1,3117,73142
%C1,49592,144310
%C1,2374,5008
%C1,1005115,7179
%C1,2354,99520
%C1,3049,7684
%C1,3049,7652
%C1,3049,7653
%C1,3049,131912
%C1,3133,8025
%C1,3133,8053
%C1,3133,8080
%C1,3133,8077
%C1,3133,8056
%C1,3133,8021
%C1,3133,8063
%C1,3133,130664
%C1,3379,9448
%C1,25158,147694
%C1,25243,92613
%C1,1011573,1034703
%C1,3094,7850
%C1,3094,7832
%C1,50552,1010900
%C1,3371,9398
%C1,1004503,1014581
%C1,1000586,1035821
%C1,3396,1011637
%C1,3223,8471
%C1,3223,8483
%C1,1007003,1031196
%C1,1003924,1012690
%C1,43783,132617
%C1,1003924,1014065
%C1,1003924,1034986
%C1,2995,7413
%C1,46177,148032
%C1,46177,148032
%C1,2818,6820
%C1,2818,6807
%C1,2818,6824
%C1,2818,6833
%C1,2818,6828
%C1,2818,1020318
%C1,46177,1024628
%C1,2818,6804
%C1,2818,92422
%C1,1005665,1018342
%C1,2653,6037
%C1,2653,6033
%C1,2653,6032
%C1,24408,90756
%C1,1006208,1020183
%C1,1008401,1026775
%C1,2418,5121
%C1,2418,5123
%C1,2478,81383
%C1,2478,150531
%C1,2478,5378
%C1,2478,5357
%C1,2478,1039245
%C1,2418,5137
%C1,2478,5372
%C1,2418,5128
%C1,2478,1039943
%C1,2418,5125
%C1,2478,81383
%C1,2478,5356
%C1,2478,84103
%C1,2478,5370
%C1,2478,5369
%C1,2478,98762
%C1,2418,5136
%C1,2418,5121
%C1,2478,98388
%C1,2478,5355
%C1,2478,5363
%C1,2478,81371
%C1,2478,5358
%C1,2418,5140
%C1,2324,1001602
%C1,2305,4793
%C1,6898,1037640
%C1,6898,1028239
%C1,6898,1018138
%C1,6898,23546
%C1,6898,23544
%C1,1007121,1023677
%C1,1007121,1023676
%C1,1007121,1023676
%C1,1007121,1022987
%C1,1007121,1023678
%C1,2110,4214
%C1,22781,131667
%C1,27882,100081
%C1,27882,99709
%C1,27882,100081
%C1,1012902,1038096
%C1,2478,5377
%C1,2418,5133
%C1,2306,4799
%C1,3223,8480
%C1,2406,72701
%C1,1007121,1023678
%C1,2066,101370
%C1,27882,99709
%C1,44295,133246
%C1,1007121,1023677
%C1,2305,1024158
%C1,2110,103911
%C1,2305,4798
%C1,3110,7899
%C1,2855,6943
%C1,2369,148630
%C1,1010144,1031353
%C1,3223,8469
%C1,30229,105527
%C1,29180,103024
%C1,3333,9057
%C1,2759,44280
%C1,50354,145948
%C1,20172,1034208
%C1,1009866,1030668
%C1,3333,9033
%C1,3183,8331
%C1,1999,1005623
%C1,3392,9515
%C1,2198,4471
%C1,2769,6587
%C1,2678,1027374
%C1,2769,6640
%C1,2769,6618
%C1,2769,6616
%C1,2769,6621
%C1,2045,1030352
%C1,30321,105657
%C1,3117,7952
%C1,1005115,7181
%C1,2149,4303
%C1,1008286,1026458
%C1,1004450,1023700
%C1,2934,7118
%C1,2934,7120
%C1,3049,7668
%C1,3049,1036440
%C1,3049,7634
%C1,3098,1025955
%C1,3049,1000655
%C1,3134,95552
%C1,3133,8059
%C1,3133,8031
%C1,3133,8085
%C1,3133,130662
%C1,3133,8016
%C1,3379,9449
%C1,1005858,1019242
%C1,1005858,1023616
%C1,30445,105902
%C1,25158,1012960
%C1,30445,105902
%C1,25243,102259
%C1,25243,92606
%C1,3094,7816
%C1,3094,7826
%C1,3094,7841
%C1,30324,150421
%C1,50552,1027506
%C1,3372,1024982
%C1,22548,9779
%C1,1004117,1013338
%C1,3479,1015536
%C1,1013600,1040124
%C1,1010879,1037952
%C1,1001765,1005812
%C1,52647,151457
%C1,1000465,1001587
%C1,1000465,1001587
%C1,3032,7521
%C1,3032,7519
%C1,3005,7456
%C1,3005,7455
%C1,2849,6919
%C1,2806,6707
%C1,2793,140183
%C1,23056,86508
%C1,2680,105784
%C1,2680,133589
%C1,1000347,1001248
%C1,2385,5031
%C1,2385,5030
%C1,2385,99713
%C1,30332,106037
%C1,2034,3933
%C1,2305,1000305
%C1,2478,1010847
%C1,1008933,1028226
%C1,1012216,1036287
%C1,2478,5371
%C1,2406,72698
%C1,2406,72699
%C1,2478,5358
%C1,2478,5380
%C1,46177,149882
%C1,2478,5366
%C1,46177,134974
%C1,30507,106007
%C1,2818,6806
%C1,2523,5466
%C1,2369,1019438
%C1,27913,81556
%C1,23100,92810
%C1,19603,83196
%C1,3022,1039973
%C1,3110,7907
%C1,3110,7913
%C1,29180,103029
%C1,23777,88480
%C1,29180,103028
%C1,3183,8333
%C1,32149,109071
%C1,3183,8327
%C1,3178,1018339
%C1,1999,1016526
%C1,1999,1001212
%C1,1999,111103
%C1,2002,134921
%C1,2002,98895
%C1,46011,136474
%C1,2198,4437
%C1,1009083,1028627
%C1,26049,94902
%C1,2769,6622
%C1,2769,6619
%C1,2769,6589
%C1,3117,73145
%C1,3122,7965
%C1,3003,101522
%C1,27634,1009978
%C1,1005115,150311
%C1,1005115,7153
%C1,1005115,7163
%C1,1011245,1033958
%C1,3026,1008471
%C1,3049,7643
%C1,3049,7648
%C1,3098,1025677
%C1,3134,95552
%C1,3133,8015
%C1,3133,130665
%C1,3133,8027
%C1,2254,4619
%C1,25015,92145
%C1,25243,1019750
%C1,25015,92209
%C1,44685,134114
%C1,3094,7816
%C1,3094,7829
%C1,3094,7856
%C1,3371,9395
%C1,49501,144141
%C1,22548,85330
%C1,1001504,125883
%C1,3453,9817
%C1,1001386,1004876
%C1,3453,9813
%C1,1001386,1004765
%C1,1001386,1004765
%C1,1008126,1025984
%C1,3453,9814
%C1,3453,9816
%C1,3249,8549
%C1,3249,8543
%C1,3249,8547
%C1,3194,8388
%C1,1008706,1027718
%C1,3249,8555
%C1,3198,8395
%C1,3198,85003
%C1,1000241,1000574
%C1,3198,1009316
%C1,3198,96546
%C1,3198,8392
%C1,46476,1037521
%C1,46476,1038979
%C1,2926,7104
%C1,2926,7105
%C1,2926,1000149
%C1,48695,142161
%C1,24240,1005795
%C1,1000719,1002603
%C1,2918,137067
%C1,6753,23140
%C1,19355,71432
%C1,2744,6525
%C1,2744,85060
%C1,2662,6099
%C1,2662,6106
%C1,2662,6103
%C1,2744,6528
%C1,2662,1023699
%C1,3492,94227
%C1,2540,142800
%C1,2540,141594
%C1,2540,5590
%C1,2540,69199
%C1,2540,143179
%C1,2540,5590
%C1,30459,10466
%C1,18147,4999
%C1,1010897,4612
%C1,1010897,4601
%C1,1010897,4604
%C1,1010897,4606
%C1,1010897,89064
%C1,2205,4478
%C1,2189,4403
%C1,2196,4429
%C1,1011977,1035695
%C1,2154,4328
%C1,2154,4328
%C1,51257,148096
%C1,1008050,1025786
%C1,3249,8554
%C1,2662,6108
%C1,30459,10466
%C1,1005727,1018522
%C1,2110,4216
%C1,41321,127963
%C1,3146,130124
%C1,1007121,1023681
%C1,1010879,1037549
%C1,1010879,1037549
%C1,1007121,1023679
%C1,6898,142863
%C1,1007121,1024170
%C1,2478,5374
%C1,2418,5122
%C1,2818,6812
%C1,20045,75199
%C1,20045,143716
%C1,1013121,1038756
%C1,3223,8463
%C1,21993,104869
%C1,2646,5980
%C1,27913,99761
%C1,3110,7893
%C1,1005461,1037245
%C1,3110,148959
%C1,3110,148959
%C1,3110,7898
%C1,49242,143646
%C1,39740,143377
%C1,1011277,1034009
%C1,2884,7031
%C1,2884,7033
%C1,2884,7027
%C1,3333,8997
%C1,3333,9000
%C1,3333,9028
%C1,3333,138176
%C1,3333,8989
%C1,3333,8965
%C1,42455,130803
%C1,2198,4440
%C1,2198,102560
%C1,23807,88628
%C1,2470,5340
%C1,2678,6136
%C1,1003598,1011617
%C1,2769,6585
%C1,3117,7959
%C1,3117,73150
%C1,1000312,1007908
%C1,1000312,1005849
%C1,3214,8440
%C1,30261,105572
%C1,3049,128325
%C1,3049,7673
%C1,3049,7596
%C1,3098,7866
%C1,3133,7998
%C1,3133,8013
%C1,3133,8076
%C1,3133,8011
%C1,3133,8062
%C1,1000346,1008582
%C1,1000346,1001247
%C1,2408,5087
%C1,25243,1019748
%C1,2689,6207
%C1,25243,1019486
%C1,2980,7318
%C1,2980,7316
%C1,3094,7855
%C1,3094,7835
%C1,3094,7819
%C1,3094,7843
%C1,3372,1015002
%C1,22548,9778
%C1,3371,9400
%C1,22548,18335
%C1,3449,9803
%C1,23179,86994
%C1,3413,85270
%C1,3413,9633
%C1,3413,9657
%C1,3413,9689
%C1,3413,73780
%C1,3413,1003128
%C1,3413,1005115
%C1,3413,9682
%C1,3413,9659
%C1,3413,1023152
%C1,3413,1000470
%C1,3413,1019527
%C1,3413,9641
%C1,3413,9600
%C1,3413,9686
%C1,3413,9679
%C1,3413,73781
%C1,3413,9657
%C1,3413,9668
%C1,3413,75162
%C1,3413,85270
%C1,3413,73783
%C1,3413,72211
%C1,3413,9681
%C1,3413,9696
%C1,3413,9686
%C1,3413,9676
%C1,3413,86893
%C1,3413,9612
%C1,3413,1027915
%C1,3413,9608
%C1,3413,9662
%C1,3413,9603
%C1,3413,9683
%C1,3413,9703
%C1,3413,1003477
%C1,22873,1006105
%C1,3413,1017719
%C1,3413,9593
%C1,3413,102325
%C1,3413,9672
%C1,22873,86125
%C1,3413,9612
%C1,3413,9684
%C1,3217,8447
%C1,3217,8454
%C1,3217,8444
%C1,3217,8453
%C1,20380,8381
%C1,3217,8446
%C1,20380,1007594
%C1,24644,91246
%C1,3217,8445
%C1,3217,8444
%C1,3217,8449
%C1,3156,8268
%C1,25770,1006927
%C1,25770,117277
%C1,20380,8382
%C1,30378,105773
%C1,1010916,1033165
%C1,2905,7073
%C1,2882,7021
%C1,1005195,1017033
%C1,27378,1029658
%C1,27378,1001013
%C1,27378,1010442
%C1,27378,1010473
%C1,2730,6430
%C1,2730,111354
%C1,2826,6883
%C1,2730,1039496
%C1,27378,1017076
%C1,2730,1031339
%C1,27378,98449
%C1,1010559,1032353
%C1,21748,82106
%C1,30375,1014001
%C1,30375,1013992
%C1,2537,5585
%C1,30375,1013989
%C1,30375,1014026
%C1,30375,1014004
%C1,30375,1014012
%C1,2537,5583
%C1,30375,1014002
%C1,30375,1014007
%C1,2537,5586
%C1,30375,1013993
%C1,30375,1014022
%C1,30375,1013999
%C1,30375,1014005
%C1,30375,1014014
%C1,30375,1014017
%C1,30375,1013999
%C1,2501,5435
%C1,2473,1035482
%C1,1013454,1039722
%C1,41518,143559
%C1,13340,105755
%C1,50070,145242
%C1,30313,105803
%C1,30313,116132
%C1,22574,85415
%C1,29857,106057
%C1,2216,4515
%C1,29857,106057
%C1,30390,105794
%C1,1007466,1039800
%C1,1716,2648
%C1,1716,2648
%C1,30375,1014025
%C1,2537,97877
%C1,1973,3791
%C1,30375,1014016
%C1,3413,73782
%C1,3413,1003128
%C1,3413,85172
%C1,3413,1002997
%C1,2704,1005842
%C1,27378,1017509
%C1,2602,5764
%C1,3453,9818
%C1,3249,1011902
%C1,1001504,120197
%C1,3032,7516
%C1,2921,7100
%C1,2806,6707
%C1,1001504,9832
%C1,6898,1028239
%C1,2478,1026302
%C1,2478,1039246
%C1,1001996,1006421
%C1,2478,5368
%C1,2418,5126
%C1,2418,5120
%C1,2818,6834
%C1,2818,6823
%C1,3223,8482
%C1,1003539,1011414
%C1,3223,8463
%C1,2566,1002066
%C1,3223,8467
%C1,1000586,1002127
%C1,3396,9521
%C1,41906,129622
%C1,2908,11032
%C1,2855,92338
%C1,3046,7556
%C1,27471,98776
%C1,3022,1039973
%C1,3110,7904
%C1,3351,9320
%C1,3110,7911
%C1,43888,132845
%C1,24429,119686
%C1,3351,132795
%C1,2884,7035
%C1,2133,101854
%C1,2884,7031
%C1,50354,145928
%C1,3099,7869
%C1,3333,9048
%C1,3333,8991
%C1,48850,144381
%C1,3333,8975
%C1,1999,1000857
%C1,3333,8995
%C1,2002,94734
%C1,2198,4432
%C1,2198,4435
%C1,2678,1027375
%C1,2769,6596
%C1,2769,6641
%C1,30251,105667
%C1,3117,73148
%C1,3286,1004337
%C1,1005115,7181
%C1,1005115,101050
%C1,1005115,7159
%C1,1005115,7170
%C1,1005115,87456
%C1,1005115,7158
%C1,1005115,75843
%C1,2198,4444
%C1,3049,7680
%C1,3049,7667
%C1,3049,7666
%C1,3049,1039288
%C1,3049,7574
%C1,3049,7616
%C1,3049,7586
%C1,3133,7997
%C1,3160,8274
%C1,3379,9442
%C1,27469,98774
%C1,25158,1025531
%C1,25158,147694
%C1,2689,6210
%C1,25243,1019751
%C1,25243,1019747
%C1,2980,72336
%C1,25328,92809
%C1,3094,7857
%C1,19657,115395
%C1,50552,146498
%C1,3371,9396
%C1,39684,146166
%C1,1009245,1029045
%C1,30220,105555
%C1,30220,105660
%C1,3140,8119
%C1,3140,8122
%C1,3063,7707
%C1,3140,91841
%C1,3140,91841
%C1,3140,8122
%C1,3140,8119
%C1,19406,85848
%C1,2961,7284
%C1,19406,85848
%C1,1007178,1023101
%C1,19406,92096
%C1,2899,1009432
%C1,2899,98552
%C1,2899,75557
%C1,2899,7066
%C1,2887,7038
%C1,2829,6888
%C1,2829,6890
%C1,2829,6887
%C1,2829,6888
%C1,2829,6891
%C1,30285,105604
%C1,30285,105604
%C1,2829,6886
%C1,2707,6360
%C1,26848,97407
%C1,34976,115156
%C1,2707,6361
%C1,2707,6360
%C1,2525,82974
%C1,2525,75365
%C1,2525,5478
%C1,2525,96442
%C1,2525,5474
%C1,2525,5476
%C1,2525,93202
%C1,2234,106018
%C1,2234,4579
%C1,25053,92189
%C1,25053,92189
%C1,2234,4579
%C1,2537,5584
%C1,44360,133414
%C1,2537,97877
%C1,1967,3749
%C1,28707,101646
%C1,2251,4614
%C1,30390,105807
%C1,1001966,1006329
%C1,1007466,1039800
%C1,30375,1014000
%C1,25320,92786
%C1,2899,75558
%C1,2525,111130
%C1,3413,86892
%C1,3413,73408
%C1,27378,1010065
%C1,3217,8448
%C1,30360,105735
%C1,2882,7021
%C1,3413,9666
%C1,3249,8550
%C1,3413,9614
%C1,3198,8397
%C1,1010897,4605
%C1,2662,6099
%C1,1010590,1032422
%C1,1008126,1025984
%C1,41076,127358
%C1,1008350,1026651
%C1,3404,9535
%C1,6898,1033925
%C1,2305,1000305
%C1,2478,5357
%C1,2478,84103
%C1,2478,5382
%C1,2818,6803
%C1,20045,143716
%C1,2369,4994
%C1,30271,105586
%C1,30271,105722
%C1,30271,105994
%C1,2855,6940
%C1,3046,7560
%C1,3110,7908
%C1,3351,9323
%C1,3351,9267
%C1,3110,7903
%C1,43888,132845
%C1,23777,9527
%C1,29180,103024
%C1,3452,9812
%C1,2388,105934
%C1,52328,150835
%C1,2759,6561
%C1,50354,145928
%C1,3183,1031555
%C1,3183,8327
%C1,3183,8329
%C1,3333,9021
%C1,3333,9022
%C1,1999,131384
%C1,3333,8959
%C1,1999,90673
%C1,1999,1002041
%C1,1993,3838
%C1,2002,3853
%C1,2769,6636
%C1,3286,8770
%C1,1005115,127424
%C1,30261,105829
%C1,3446,9801
%C1,1005115,150311
%C1,1005115,87182
%C1,1013538,1039955
%C1,1004450,6099
%C1,3049,7610
%C1,3049,7577
%C1,3134,8094
%C1,3133,8062
%C1,3133,7993
%C1,3133,8030
%C1,3133,130228
%C1,3379,9449
%C1,3379,9450
%C1,46386,137197
%C1,25243,1019486
%C1,3094,7830
%C1,3094,7851
%C1,1008984,1028391
%C1,19657,72707
%C1,3372,9407
%C1,3372,9409
%C1,3372,1001721
%C1,1007671,1032423
%C1,1007671,1024834
%C1,30425,105852
%C1,20153,44671
%C1,20153,100607
%C1,3431,94129
%C1,3431,9762
%C1,20153,9796
%C1,20153,1018086
%C1,3431,147697
%C1,20153,76264
%C1,3431,1036930
%C1,3431,9764
%C1,3431,9764
%C1,3431,9762
%C1,3431,9771
%C1,20153,128272
%C1,20153,128272
%C1,3431,101074
%C1,2291,9426
%C1,3375,105310
%C1,3375,9430
%C1,2291,4749
%C1,2291,4749
%C1,2291,4751
%C1,2291,4748
%C1,2291,4751
%C1,2291,1025354
%C1,2291,9424
%C1,3375,9431
%C1,2291,1025354
%C1,30385,1038496
%C1,25170,92452
%C1,1003914,1012648
%C1,3207,8427
%C1,3207,8428
%C1,3207,8425
%C1,1011294,1034024
%C1,1011294,1034025
%C1,1011294,1034025
%C1,1011294,1034024
%C1,30335,105686
%C1,2858,6953
%C1,40508,148031
%C1,21974,83318
%C1,24260,54953
%C1,24260,54951
%C1,1006112,1020617
%C1,24260,103374
%C1,1006112,1020617
%C1,1006112,1019935
%C1,1006038,1019753
%C1,1006038,1019755
%C1,51276,148142
%C1,2153,1034030
%C1,1006038,1019755
%C1,1006038,1019753
%C1,1007849,1025323
%C1,1007849,1033709
%C1,46376,137181
%C1,43206,131711
%CC,11102,1032586
%C1,28029,1006068
%C1,28029,100016
%D2,15468,57924
%CC,29810,36121
%CC,10094,36359
%CC,10118,36500
%CC,10118,36505
%D2,38188,140163
%CC,1003779,36926
%CF,12591,91488
%CF,12321,44878
M,1002866,1009128
%CF,12321,44888
M,1002866,1008948
